image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration,type,roi,texture3d_mean_autoc,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d,neighbor3d,bin_num3d
appliedMASKiso_flu_1mgml_roi3_8bit.ome,23,107.1578515,57.33387879,0.911415758,3.848412121,135,46.74,0.92109,3.8015,33,63.9291991,27.26185897,0.044601186,1.025402862,23,4725,25.7403,3963,143,27.7133,26,1.3045,0.0219,0.1631,0.1934,131072,0.454687387,2498.634766,0.357593983,24.64392471,27.58078575,2110.646484,0.661924601,0.434885859,2568.736572,0.354359865,25.16970253,26.17160988,2284.158936,0.669785798,0.226827964,1004.519409,0.153190374,10.0386982,17.370924,974.7581177,0.170277342,1mgml,flu,roi3,6944.546433,60746.88934,32696.66199,704.9392314,65003.96873,59510.33063,5280.289785,3068.364815,3395.788098,59013.98605,8928.138364,8930.65147,8181.217714,8319.734093,58095.35278,1962.73869,9486.697206,7679.111768,59241.11758,12060.94772,1203.342007,3704,65535,32595,31,65533,63078,2587,1465,821,62758,5180,5182,4562,4672,58087,138,5991,4196,62910,9167,83,8207.866651,4143.367164,9411.444678,3023.094179,3435.751698,2865.030045,8213.260942,6865.130559,5874.596769,8623.895498,9750.469962,9746.46744,9251.740287,9346.423388,164.6955716,4307.534927,9674.011424,8869.239208,8439.698668,10210.55742,3872.195746,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,24,106.9287914,57.64702857,0.905451714,3.939682857,130.6,45.73,0.9154,3.9554,35,60.3629484,27.9114249,0.045807218,0.832032013,24,5107,23.6654,4256,140,30.4,25,1.3241,0.0174,0.1873,0.1698,131072,0.418878406,2593.889404,0.364865988,25.84864998,30.1837616,2190.098145,0.633311391,0.386775136,2699.636475,0.3632797,26.67650032,28.43564987,2371.457031,0.635107636,0.225889742,964.8323364,0.142449602,9.787254333,18.38667488,931.3161621,0.177355081,1mgml,flu,roi3,7420.74644,61222.99963,32732.21847,901.9769294,64860.10784,58941.57074,5405.252144,3113.270574,3925.436653,58340.51888,9655.828598,9661.038765,8802.538761,8960.159279,58095.32472,2034.632461,10406.13352,8234.436154,58616.27513,12563.97632,1453.620003,4163,65535,32601,34,65532,62591,2615,1436,1076,62167,5952,5963,5199,5340,58087,138,6974,4742,62367,10116,99,8570.19955,4192.429336,9177.49747,2920.463949,4315.383942,3521.799243,8744.821332,7068.690607,6528.62581,9223.595937,10242.89349,10241.97624,9707.986965,9809.965893,136.5519933,4134.335888,10184.12883,9286.092941,9005.721152,10163.53665,4660.928337,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,25,102.9902978,50.73842222,0.892351778,3.855166667,129.94,39.893,0.90753,3.7046,45,62.00228224,27.96003471,0.056782601,0.954334494,25,4907,24.7114,4120,129,31.938,21,1.315,0.0161,0.1828,0.2037,131072,0.419193566,2656.236816,0.369172364,26.09688759,30.60808945,2235.007568,0.632398248,0.38776499,2761.15918,0.371233702,26.92984772,28.58471107,2370.043457,0.635515451,0.230409056,1025.386353,0.134666592,10.27946663,18.46712875,945.9112549,0.181712285,1mgml,flu,roi3,7444.324722,60827.78907,32748.33115,733.558632,64929.82281,58932.58236,5381.577147,3094.652322,3895.685502,58332.19657,9692.518588,9698.150295,8833.019269,8991.777388,58097.05896,2037.219376,10451.0278,8261.757834,58609.11987,12664.84863,1363.234312,4292,65535,32611,29,65531,62400,2587,1436,1217,61905,6235,6250,5396,5552,58088,138,7386,4906,62138,10359,105,8512.369544,4175.323051,9462.088797,2909.333498,3191.890982,2865.499591,8637.146149,7042.768406,6326.116968,9088.293136,10145.13175,10143.74528,9637.167462,9734.77828,43.26289364,4206.239231,10018.62672,9222.281576,8885.193154,10163.79869,4090.673478,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,26,103.0986471,58.51541176,0.910248824,3.936791176,115.795,47.4245,0.915725,3.7866,34,57.7239057,35.28332539,0.034891052,1.088227819,26,4814,25.2275,4018,122,32.9344,26,1.3062,0.0192,0.1827,0.1895,131072,0.411939532,2670.948975,0.392683655,26.15694618,32.15838242,2336.98877,0.62454623,0.376499891,2753.444824,0.406387657,26.93644714,30.35437202,2556.875977,0.62664634,0.235603422,1051.083008,0.135821581,10.52288818,19.25447273,986.5165405,0.188055679,1mgml,flu,roi3,7580.733313,60705.19164,32716.22432,774.8531933,64871.21166,58809.25829,5458.466644,3122.337923,3921.451698,58219.69753,9816.233255,9822.248109,8977.560521,9133.156496,58096.56468,2221.741667,10484.73789,8405.944673,58491.55513,12745.82991,1470.211314,4528,65535,32602,25,65530,62169,2532,1393,1321,61649,6578,6585,5688,5850,58088,138,7775,5171,61890,10807,104,8657.470779,4249.944569,9517.80594,2912.394493,2879.767872,2793.087983,8787.731492,7277.593022,6298.795026,9210.025958,10210.74081,10210.36904,9769.391833,9856.454095,115.2563506,4931.04971,9881.551021,9367.0313,9022.867563,10053.67415,4213.234927,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,27,105.9835568,62.20402703,0.906419459,3.805259459,130.6,48.079,0.90968,3.7985,37,59.69563473,33.48008975,0.035302618,0.834682965,27,4735,25.6817,3930,125,31.44,30,1.2928,0.0202,0.1758,0.1917,131072,0.421985418,2579.737793,0.439765543,25.0705471,32.69713593,2461.311279,0.633675873,0.378355324,2592.062744,0.448875338,25.26414299,31.95265198,2722.064453,0.628642738,0.238643929,1068.23938,0.13514553,10.54269218,19.21696091,1066.493164,0.18542321,1mgml,flu,roi3,7651.98293,60327.74869,32773.28305,799.821541,64849.81624,58803.0226,5340.436027,3078.178942,3798.575846,58269.51064,9807.998989,9811.765262,9010.364993,9158.900952,58096.07958,2419.468939,10344.44228,8459.396462,58517.43894,12848.01536,1420.658273,4635,65535,32614,24,65529,62091,2257,1235,1357,61615.5,6647,6657,5801,5956,58087,138,7752,5285,61838,10961,107,8717.544838,4408.521506,9787.158127,2927.744184,2794.862551,2734.87053,8668.521585,7411.198802,5836.469469,8983.629794,10086.48525,10081.45012,9710.214887,9785.570302,91.33501844,6047.991132,9543.434364,9367.090546,8845.070386,10211.96837,3885.136595,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,28,104.7928788,63.14190909,0.908502121,4.035845455,128.34,54.377,0.90926,4.1428,33,63.48110886,33.06375459,0.046676873,0.910869479,28,4986,24.2882,4196,135,31.0815,28,1.3113,0.0147,0.174,0.1562,131072,0.426686615,2550.833496,0.452994257,24.79253197,32.61838531,2509.61084,0.637409508,0.381790161,2602.114014,0.481850863,25.39194489,32.58701706,2827.793945,0.631250262,0.241782144,1112.962524,0.147872061,10.89219379,18.71799278,1101.727173,0.184561491,1mgml,flu,roi3,7667.635887,60185.84649,32750.22903,691.4944163,64915.87129,58819.50079,5159.164265,2980.881241,3727.329574,58338.57567,9793.33567,9796.195973,9024.439034,9168.106823,58093.14817,2551.181534,10263.04228,8473.205894,58569.15961,12947.82642,1305.666417,4540,65534,32622,29,65530,62166.5,2009,1092,1335,61736,6544,6551,5711,5862,58086,138,7637,5197,61937,10782,109,8580.628506,4339.395909,9867.41062,2876.388422,2256.48434,2287.778728,8444.545276,7199.589117,5553.317307,8724.643099,9922.006283,9915.946727,9546.24748,9620.969951,273.9728486,5746.03191,9430.613106,9208.865559,8595.808821,10374.13956,3291.182507,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,29,94.64696429,64.70583333,0.906671429,3.843128571,100.98,57.5715,0.92492,3.9305,42,61.62753175,29.12281949,0.057511798,0.765948026,29,5099,23.7056,4222,123,34.3252,33,1.3202,0.0249,0.1777,0.1207,131072,0.44388032,2478.368164,0.429957867,24.22912788,29.97720718,2353.552734,0.653771698,0.394558787,2563.415283,0.441557169,25.19257927,30.12718582,2576.922852,0.640823364,0.234839603,1071.154419,0.151846722,10.5390358,16.93279839,1064.650269,0.172911301,1mgml,flu,roi3,7572.435034,60532.2526,32759.6356,521.1681945,65025.08959,58865.65429,4796.965642,2769.893114,3759.613296,58359.54355,9835.973961,9840.013759,9009.467051,9162.83946,58093.29192,2661.18586,10503.31133,8413.457629,58607.89589,13067.02409,1163.046358,4714,65534,32613,28,65529,62007.5,1982,1077,1388,61571,6784,6791,5951,6103,58085,138,7889,5399,61784,11156,114,8113.734944,3920.145633,9708.172393,2666.603014,1672.398081,1833.017484,8066.129071,6458.051179,5561.293668,8412.338978,9647.189923,9643.145131,9162.743409,9255.290538,162.676683,5683.687422,9544.126132,8773.239589,8241.733275,10204.82975,2866.612589,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,30,98.74055472,55.78832075,0.906736226,3.472126415,106.14,43.94,0.91929,3.399,53,60.43185562,27.93875741,0.045375483,0.741151218,30,5231,23.057,4368,123,35.5122,39,1.3286,0.0234,0.1939,0.09202,131072,0.453287125,2444.96582,0.38194561,24.27623558,26.95205307,2104.01709,0.664155066,0.422086895,2558.961426,0.381187022,25.31239891,26.06518555,2226.983398,0.661092758,0.219415382,1015.800964,0.142698884,10.12782764,14.72123051,927.9107666,0.159545317,1mgml,flu,roi3,7544.168479,61480.28572,32748.66541,408.2848517,65103.68648,58760.20921,4272.630822,2445.321058,3969.558519,58132.90179,10109.88702,10118.01675,9127.320637,9307.374301,58090.772,2464.529231,11185.43286,8452.716829,58445.64686,13334.65853,1058.736874,5232,65535,32613,23,65527,61465,2009,1092,1663,60934,7602,7617,6639,6809,58085,138,8918,6006,61186,12232,143,7542.576323,3323.656752,8761.242974,2570.740647,1546.426292,1675.326916,7647.166209,5514.08413,5621.744906,8110.8423,9340.861389,9341.835051,8691.175702,8811.009763,257.6428186,5541.661878,9766.195574,8236.712896,7869.350251,9833.838078,2582.982342,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,31,92.3629825,61.0859,0.9025625,3.546005,90.506,57.0045,0.9234,3.4929,40,61.33605382,23.29549575,0.074980171,0.743102987,31,5277,22.8385,4412,126,35.0159,38,1.3302,0.0183,0.204,0.09465,131072,0.455624342,2440.855469,0.330994755,24.57565498,24.6480484,1899.69751,0.669130206,0.423014969,2534.129883,0.335425943,25.4933567,24.7537384,2027.016724,0.661549151,0.201983824,945.0543213,0.126666039,9.518658638,12.43364143,768.6676636,0.145136908,1mgml,flu,roi3,7511.062631,62508.97142,32633.79724,245.0594496,65215.44817,58645.87642,3783.613561,2150.002891,4176.044669,57938.17339,10322.33283,10333.25899,9241.966359,9438.844174,58088.63474,2735.649071,11680.90477,8487.97253,58298.68999,13518.85948,945.4366516,5599,65535,32602,24,65524,61037,1899,1020,1815,60496,8148,8158,7140,7326,58084,138,9490,6443,60764,12915,175,7035.816026,2805.353463,7260.992608,2567.155713,777.2889025,1038.430085,7326.990953,4697.905209,5751.469479,7927.446379,9105.92442,9111.47506,8317.300439,8460.253551,288.9529668,6074.854802,9995.170575,7785.142032,7616.280007,9546.855694,2033.540244,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,32,96.65908163,52.0505102,0.907075714,3.355181633,103.24,45.747,0.91812,3.0961,49,58.90193353,21.01046629,0.042238336,0.776915045,32,5334,22.5731,4447,133,33.4361,31,1.3397,0.0216,0.1989,0.1157,131072,0.472943187,2403.477051,0.283477724,24.32481956,22.25312042,1738.497437,0.684375882,0.442646801,2526.454346,0.272571117,25.58284378,22.09002113,1817.901367,0.675607562,0.186964422,881.7151489,0.119355515,8.911911011,10.70765781,688.1483154,0.13068071,1mgml,flu,roi3,7509.331406,63746.88239,32486.29613,188.6046092,65261.9239,58578.20488,4065.230738,2274.768759,3918.225465,58084.79278,10506.99466,10519.90446,9472.502304,9662.418724,58069.43648,2404.495485,11554.25504,8587.485023,58402.66568,13659.69445,824.7445035,5771.5,65534,32593,20,65523,60770.5,2450,1293,1675,60459,8508,8517,7549.5,7727,58080,138,9421,6720,60673.5,13179.5,147,6663.98743,2547.365716,5257.609096,2030.743605,530.9598755,808.9034183,7097.997509,4297.266214,5519.897174,7656.902145,8796.159682,8803.5138,7988.926757,8134.999285,254.6815825,5111.201382,9766.914602,7427.155327,7336.893279,9047.870446,1777.01834,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,33,85.61966818,50.23363636,0.904074091,3.374288636,78.0275,44.5045,0.91089,3.3488,44,59.75289855,18.3958994,0.050103624,0.698258725,33,5392,22.3088,4438,131,33.8779,32,1.3452,0.0229,0.2147,0.1223,131072,0.443831176,2514.472412,0.249421299,25.89223289,22.91092491,1720.297974,0.663066387,0.419880897,2627.649658,0.241626441,27.05954552,22.35037422,1772.955933,0.658586144,0.180093586,842.6896973,0.108601466,8.657511711,10.48906803,620.3787842,0.130117893,1mgml,flu,roi3,7856.884781,64286.16525,32560.13209,171.7965791,65259.79593,58010.96105,4578.368455,2536.550084,4219.779251,57627.04716,11279.26181,11294.51334,10224.25472,10419.18587,58073.86048,2000.050823,12028.0291,9120.230782,57941.35938,14182.6455,830.8429337,6131,65535,32596,19,65520,60255,3220,1695,1732,60105.5,9169,9181,8265,8435,58078,138,9604,7249,60303,13790,130,6600.225873,2424.927022,4283.998714,1708.186215,432.1539105,742.6510331,7306.843008,4063.84076,6045.387797,7906.426377,8935.961063,8944.496823,8049.109936,8208.910368,88.96358172,4350.025287,10094.01054,7419.579065,7542.071105,8564.862857,1773.274204,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,34,95.90103333,51.94540476,0.893344048,3.49167381,98.7575,42.828,0.896335,3.36625,42,61.64307949,21.76432012,0.060349837,0.915354654,34,5848,20.4133,4761,145,32.8345,40,1.3602,0.0286,0.2347,0.07888,131072,0.408426374,2645.789551,0.224043652,27.6885128,24.20004845,1745.706177,0.636121988,0.381100118,2787.192139,0.214701742,29.11890793,23.76516342,1802.135986,0.628446102,0.171825796,791.6948853,0.105718195,8.272248268,10.56480885,573.0460815,0.129560515,1mgml,flu,roi3,8476.944122,65006.29404,32595.04578,195.923749,65203.31874,56928.09877,5373.783791,2946.83596,4648.715927,56713.20121,12653.28542,12672.18462,11531.8534,11740.55766,58076.9936,2016.843678,12622.79724,10047.47956,57036.27844,14798.51953,907.8383792,6765,65535,32614,19,65512,59192.5,4156,2197,1910.5,59253,10521,10539,9573,9749,58077,138,9866.5,8181,59439.5,14604.5,122,6627.675985,2400.360608,2842.577149,1800.977151,542.4132431,910.8754878,7671.386655,4009.671175,6685.71793,8233.38673,9122.421077,9132.099609,8180.890704,8350.120788,9.680029421,3672.637541,10222.86166,7495.26209,7834.057416,7820.493004,2084.103677,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,35,79.45423684,51.90807895,0.872036053,3.335484211,70.622,45.9955,0.89616,3.0871,38,60.29723421,18.45869054,0.068529529,0.782078514,35,5587,21.4603,4502,142,31.7042,39,1.3436,0.0293,0.2306,0.09555,131072,0.411442012,2615.427246,0.210546911,27.56920624,23.60112953,1696.914307,0.639045477,0.392019063,2727.388672,0.197670177,28.66698074,22.69617462,1724.469727,0.636687636,0.165002778,745.9139404,0.109658934,7.861038208,10.43053055,549.1777954,0.125756145,1mgml,flu,roi3,8672.289017,64973.28043,32601.88175,222.2773765,65164.43687,56341.62572,6308.101662,3430.914162,4388.338737,56355.55732,13397.89446,13418.84867,12363.64787,12559.56836,58075.09478,3309.305028,12301.64652,10511.69505,56628.5591,14790.61167,931.8687468,6953,65534,32618,16,65504,58624,5175,2714,1855,58911,11176,11193.5,10345,10505.5,58076,146,9192,8614,59051,14495.5,146,6441.861905,2537.96999,2787.155608,1613.765829,1034.254711,1348.616351,7609.964471,4262.688944,6221.985412,7969.201492,8853.07411,8862.072586,8033.650109,8182.169509,96.45951981,6954.713119,9432.524228,7322.21712,7622.9792,7055.97126,2452.229553,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,36,96.92110938,47.36665625,0.892570625,3.360278125,94.41,42.8285,0.9067,3.01705,32,56.78810261,16.88590794,0.056061466,0.982071731,36,5132,23.5403,4117,126,32.6746,35,1.3169,0.0181,0.2364,0.1101,131072,0.397636622,2658.223389,0.197922558,28.25727654,24.17076302,1699.556519,0.627613425,0.378207475,2740.695801,0.176960886,29.09130096,23.19260788,1728.282715,0.62613678,0.162346512,736.1502075,0.117644764,7.809567928,10.8801651,539.46521,0.128688216,1mgml,flu,roi3,8815.724808,64952.65684,32543.28891,270.852104,65101.83764,55802.74697,7184.763374,3879.471931,4252.479172,55963.77455,14028.08074,14051.28852,13089.70082,13271.24171,58072.97742,3173.800245,12060.495,10899.4992,56195.44801,14591.63201,1012.888298,7015,65534,32618,14,65499,58183,6000,3160,1887,58569,11682,11700,10937,11085,58074,146,8872,8895,58687,14203.5,172,6428.322471,2766.914172,2786.164841,1343.721438,1681.870473,1912.22653,7725.816954,4699.569883,6004.681736,7898.855515,8777.339999,8785.918234,8101.96405,8226.787988,131.6764177,6595.592641,8710.505111,7341.68494,7609.817992,6427.419039,2832.436225,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,37,92.06032857,51.92385714,0.899868571,3.44716,104.32,44.002,0.90956,3.0011,35,58.57412937,17.88396135,0.056188454,0.884265765,37,5800,20.5988,4733,160,29.5813,38,1.3575,0.0169,0.2388,0.06597,131072,0.394712746,2585.66626,0.225239262,27.67100906,24.66465569,1726.46521,0.626654744,0.387370437,2662.768311,0.212332964,28.38405609,23.00882721,1723.049683,0.63357085,0.156298831,642.1223145,0.124552689,6.915010929,11.19465542,551.6286621,0.124918811,1mgml,flu,roi3,8855.906059,65115.67725,32487.74986,262.683847,65086.82361,55474.04419,7410.194527,3995.76107,4356.363701,55631.5069,14420.97609,14445.33099,13463.18886,13648.74823,58069.39803,2894.148914,12185.29669,11075.75749,55871.4876,14360.96538,1068.317787,6936,65534,32610,13,65498,57979,6055,3188,1974,58352.5,11930,11949,11147.5,11296,58073,148,8941,8929,58475.5,13818.5,190,6495.016848,2974.711294,2232.29032,1128.359838,1431.674013,1779.117306,7894.226283,5003.274326,6086.289011,7999.087754,8852.041176,8858.843512,8239.515806,8353.983681,168.9283769,6057.854844,8454.31034,7437.79964,7737.420183,6119.412778,2777.921878,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,38,83.70538846,59.15192308,0.881972308,3.507392308,90.716,43.5665,0.891835,3.3032,26,50.9106611,43.05597738,0.062925017,0.985967707,38,5567,21.5446,4479,130,34.4538,25,1.3413,0.0229,0.2048,0.08581,131072,0.455355316,2320.368164,0.253408164,24.57932472,21.76276207,1626.32019,0.673821807,0.457617342,2315.358887,0.241339535,24.47753525,19.97631073,1600.208984,0.68576026,0.156828761,641.807373,0.1311391,6.83127594,10.36033344,576.4402466,0.118206993,1mgml,flu,roi3,8301.335014,65107.83938,32517.01346,191.8230342,65183.35153,56119.6408,6491.48513,3501.431534,4053.742699,56161.27067,13683.08541,13706.75404,12643.77245,12841.38032,58074.02412,2834.338245,11797.63055,10387.55599,56438.53124,13830.19867,906.5685043,6361,65534,32594,10,65506,58548,5119,2686,1834,58786,11193,11219,10330,10497,58077,146,8712,8230,58958,12842,159,6230.667568,2837.736515,2378.562807,1608.464865,805.3847957,1234.851095,7490.200246,4732.050969,5839.120558,7652.957538,8482.625684,8489.008488,7860.883799,7975.924684,95.70967814,5986.178713,8138.989169,7121.796709,7386.410036,6248.644156,2393.921616,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,39,85.93742414,62.86210345,0.906926897,3.47157931,98.973,52.131,0.92633,3.2346,29,59.25012108,31.17944156,0.053462597,0.796512979,39,5968,19.9626,4784,140,34.1714,39,1.3617,0.0181,0.2178,0.09214,131072,0.433823943,2444.306152,0.236946061,25.96972656,22.352211,1671.297119,0.659056902,0.432065696,2444.776123,0.220227987,25.94922256,20.98584175,1650.547607,0.666251838,0.138661861,557.2955933,0.130305514,5.963229656,9.478186607,529.4071655,0.106621765,1mgml,flu,roi3,8072.097397,65290.15255,32424.12521,166.8540879,65225.8263,56449.33131,6609.955872,3568.11763,3800.849464,56506.59317,13340.46133,13363.39383,12394.95354,12576.44781,58071.88396,3074.607234,11425.59691,10143.20074,56744.24726,13704.55962,827.6428299,6125,65534,32575,9,65511,58873,5202,2714,1706,59077,10867,10892,10079,10234,58074,120,8529,7975,59221.5,12620,138,6064.340354,2927.737352,1742.681527,1149.060685,685.7162821,1085.089209,7282.762048,4776.578139,5619.538848,7415.513961,8230.968675,8237.079241,7681.163607,7784.180944,104.0769063,6956.89932,7793.769311,6944.761229,7176.691289,6258.292691,2293.886584,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,40,94.7042,55.48682667,0.9007752,3.370153333,98.973,45.669,0.91228,3.0112,75,55.74164261,26.43728044,0.060493975,1.086532665,40,7186,16.24,5858,176,33.2841,56,1.4192,0.0246,0.5097,0.05583,131072,0.10191299,3633.405518,0.145596504,41.52334976,45.92832947,2125.154541,0.336737633,0.084564313,3773.281982,0.124255627,43.07202148,45.95128632,2117.529053,0.322683185,0.073485702,427.3008118,0.097981207,4.655858517,9.333351135,185.5979004,0.089964032,1mgml,flu,roi3,10912.08256,65533.89895,32661.26397,499.6187028,64578.98217,51434.83167,12915.26971,6897.322708,5390.299034,51780.28367,18500.99335,18533.39448,18107.38506,18208.25907,58072.83681,11078.33333,13580.05574,14283.88731,51868.26651,15140.08753,2296.870644,9106,65535,32668,31,65390,53725,11285,5903,3542,54033,16402,16437,16067,16153,58073,146,11525,12315,54087,14977,699,6393.802049,3999.969458,97.70582103,46.58615301,1781.275844,2582.85695,8414.503159,6818.604885,5616.193838,8116.767583,8440.458259,8443.680399,8374.324547,8397.750232,2.697721174,15544.16732,6349.285505,7449.406882,8030.113404,3980.202792,4673.748975,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,41,102.4520189,60.62998113,0.917135849,3.48834717,106.89,45.593,0.92032,3.1864,53,50.97781775,31.76112015,0.037765957,1.065068301,41,6946,16.8703,5735,181,31.6851,53,1.4081,0.0254,0.4321,0.04325,131072,0.153524086,3654.114258,0.140126914,40.76233292,39.45793915,2134.688721,0.404367656,0.135703802,3760.876465,0.116178483,41.91087723,39.47803879,2147.837158,0.391694248,0.081052944,427.6388245,0.096637502,4.691735268,8.452707291,246.6873016,0.087525234,1mgml,flu,roi3,9525.547707,65533.71995,32648.89648,281.3904712,65000.63893,54011.29127,11156.19191,5967.865662,4017.065865,54416.84933,15848.64252,15875.71178,15532.31599,15615.20877,58071.47356,8310.75,11596.32887,12361.85201,54433.56217,15005.48644,1298.663658,7790,65534,32656,13,65481,56226,9551,5012,2308,56636,13757,13789,13498,13570,58072,87,9375,10436,56619,14670,286,5934.248623,3662.930553,97.71279149,52.93644427,1131.457083,1692.210808,7537.451969,6127.638078,4844.482861,7326.003953,7836.569452,7838.171906,7722.776163,7753.128398,2.748232668,14289.6608,6363.587455,6887.652158,7248.715814,4573.297063,3088.006845,D1,N8,t
appliedMASKiso_flu_1mgml_roi3_8bit.ome,42,81.6747996,52.83433663,0.899345347,3.417717822,78.996,43.539,0.91394,3.0758,101,57.73864566,26.03214343,0.059184663,1.047824258,42,6273,18.8948,5225,138,37.8623,34,1.3777,0.0146,0.6749,0.04622,131072,0.037977025,3292.381348,0.105486594,39.36146545,58.44601822,1816.11853,0.223009825,0.021755304,3400.297363,0.062726498,40.64274979,59.80951309,1807.82666,0.197775304,0.054730911,400.1796875,0.120191835,4.504593372,8.062512398,109.02388,0.088018462,1mgml,flu,roi3,12659.66924,65533.88863,32666.07832,947.3225971,63616.57829,46160.75854,15733.40075,8343.854012,10948.90826,45624.01079,23545.84924,23591.96807,22884.25842,23039.71399,58074.38885,8309.75,19269.56513,17311.75636,46004.27093,12607.06805,6082.524864,11219,65535,32670,338,64557,47823,14175,7411,10248,47076.5,22059,22110,21350,21514,58074,87,18750,15773,47482,11970,4442,5293.336262,3920.934931,97.70055196,40.18786403,1971.04467,2839.427587,7119.604723,6717.964603,4177.415689,6650.957438,6783.048693,6785.163706,6989.82781,6963.964713,2.682121878,14290.24192,3985.945456,6195.671464,6661.374361,3042.037167,5412.364874,D1,N8,t
