image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,fibercount,fibercount,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth,z_depth,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,timepoint,position
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s12,12,97.53984631,57.45187988,0.910872402,5.729789489,103.57,47.756,0.92804,5.634,333.0,333.0,55.09193511,28.18087464,0.072176073,1.091685197,24.0,24.0,13581,17.3023,11143,401,27.788,103,1.4205,0.0201,0.3457,0.08262,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s13,13,97.24609846,58.34804938,0.90156429,5.650830864,107.085,47.39,0.921815,5.53095,324.0,324.0,55.62636431,29.42951254,0.081038634,1.060926831,26.0,26.0,14139,16.5406,11642,425,27.3929,100,1.4332,0.0267,0.3732,0.07156,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s14,14,97.91150343,58.94218541,0.901750851,5.798931003,105.11,51.016,0.92098,5.6752,329.0,329.0,55.33445146,26.99543491,0.067222132,1.113146858,28.0,28.0,13565,17.3251,11213,409,27.4156,107,1.4232,0.0279,0.3807,0.1168,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s15,15,105.0947194,59.18782154,0.902459723,5.837024923,112.89,47.066,0.91791,5.6542,325.0,325.0,53.03372467,32.25507858,0.070964089,1.210010518,30.0,30.0,14107,16.5826,11496,456,25.2105,85,1.4342,0.025,0.3846,0.1333,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s16,16,104.2785051,61.40675529,0.9051571,5.587557402,116.92,53.23,0.92814,5.4707,331.0,331.0,56.92956826,30.92099265,0.073568203,0.985005599,32.0,32.0,14661,15.8804,11833,445,26.591,111,1.4443,0.022,0.3883,0.09494,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s17,17,102.6972326,59.22650774,0.906863777,5.688506192,115.25,49.163,0.91635,5.5189,323.0,323.0,56.55935249,28.98793362,0.06033684,1.144640504,34.0,34.0,14219,16.4362,11644,440,26.4636,97,1.4343,0.0232,0.3813,0.1144,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s18,18,99.65225613,59.72422393,0.90797092,5.593217178,114.315,49.288,0.925445,5.5323,326.0,326.0,57.50487248,32.70852753,0.065150252,0.972614721,36.0,36.0,14354,16.2628,11743,458,25.6397,90,1.4373,0.0228,0.3789,0.09751,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s19,19,105.8267004,59.8364184,0.907122671,5.580654599,122.47,47.524,0.92644,5.4392,337.0,337.0,54.70392332,33.98207217,0.072357328,1.156628991,38.0,38.0,13431,17.5179,11110,457,24.3107,85,1.4214,0.0265,0.3569,0.1151,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s2,2,96.76977373,54.36576266,0.906500886,5.634286392,103.735,45.186,0.91843,5.5135,316.0,316.0,55.61150053,26.98783479,0.063746574,1.061500862,4.0,4.0,11807,20.2025,9529,365,26.1068,68,1.3817,0.0271,0.1149,0.07587,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s20,20,96.17729712,60.12036859,0.901903269,5.472411859,104.17,50.262,0.918245,5.27565,312.0,312.0,57.57842456,33.17233411,0.075235342,0.983099726,40.0,40.0,13998,16.7273,11584,407,28.4619,93,1.432,0.0265,0.3122,0.1294,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s21,21,100.3290951,59.82970062,0.902355895,5.52305679,112.715,48.807,0.92434,5.3464,324.0,324.0,56.56037963,30.8689056,0.071564098,1.10130915,42.0,42.0,13607,17.2654,11150,413,26.9976,92,1.4176,0.0262,0.2799,0.09694,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s22,22,94.88451061,60.83336656,0.905819518,5.494266559,107.35,50.301,0.92547,5.3377,311.0,311.0,58.7259523,33.29862773,0.072913611,1.063003849,44.0,44.0,13630,17.2329,11187,375,29.832,81,1.4197,0.0268,0.2563,0.09289,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s23,23,90.14985044,57.96402804,0.913032056,5.481111526,95.44,49.023,0.92911,5.2464,321.0,321.0,56.65234427,27.62290584,0.064871509,1.049611863,46.0,46.0,13844,16.9356,11342,382,29.6911,93,1.4262,0.0265,0.2191,0.05621,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s24,24,97.38777587,61.16189109,0.906085677,5.443964026,106.39,50.056,0.92498,5.3124,303.0,303.0,56.71434735,33.0513679,0.066708871,1.057191335,48.0,48.0,13154,17.9289,10777,369,29.206,84,1.4099,0.0202,0.1862,0.0847,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s25,25,95.35575966,60.75768125,0.9034675,5.31945,106.42,49.868,0.92492,5.19925,320.0,320.0,59.48089437,31.98251664,0.07837342,0.930522665,50.0,50.0,12915,18.2977,10626,381,27.8898,85,1.4082,0.0264,0.176,0.08353,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s26,26,92.45464815,58.01973529,0.907680647,5.444650882,100.32,47.953,0.92896,5.2777,340.0,340.0,58.41037847,29.33042267,0.071019698,1.119923128,52.0,52.0,13055,18.08,10690,378,28.2804,98,1.4067,0.0223,0.1758,0.0699,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s27,27,97.3779206,63.82447841,0.914782757,5.555512957,105.59,51.112,0.93048,5.47,301.0,301.0,57.72591008,37.31072008,0.056414384,1.068551248,54.0,54.0,13454,17.4845,11149,383,29.1097,109,1.417,0.0251,0.1796,0.09061,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s28,28,99.7029633,64.38766997,0.916319538,5.415191749,111.16,53.883,0.93304,5.2321,303.0,303.0,58.3484315,33.29817461,0.061676636,1.00315614,56.0,56.0,14195,16.4674,11740,365,32.1644,109,1.4313,0.0293,0.2412,0.1205,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s3,3,95.75372769,55.86958632,0.907685635,5.566163192,104.74,49.227,0.92233,5.4831,307.0,307.0,56.64161513,22.86799468,0.060199913,0.969608586,6.0,6.0,11991,19.8618,9803,400,24.5075,63,1.387,0.0246,0.14,0.08312,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s4,4,98.80827226,56.60156051,0.910478408,5.485961783,111.07,47.9635,0.922745,5.36625,314.0,314.0,55.43821243,26.402229,0.058129922,0.97613718,8.0,8.0,12965,18.2194,10509,414,25.3841,69,1.4075,0.0285,0.1668,0.1044,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s5,5,103.7800534,56.93632215,0.907872315,5.547333221,116.17,47.017,0.924655,5.3849,298.0,298.0,54.29004165,28.9990433,0.072844006,0.955319606,10.0,10.0,12476,19.0119,10035,402,24.9627,78,1.4,0.0277,0.1923,0.1274,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s6,6,105.2124627,55.88361682,0.910433489,5.564101246,114.15,46.519,0.92468,5.4149,321.0,321.0,51.11833071,29.12894474,0.067458701,1.046877379,12.0,12.0,12321,19.2763,10039,373,26.9142,79,1.3946,0.0255,0.2071,0.1112,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s7,7,98.55096301,56.39664263,0.907572633,5.629868966,104.59,50.151,0.92556,5.5712,319.0,319.0,54.49761882,24.41281687,0.067083913,1.058564758,14.0,14.0,12001,19.8436,9841,374,26.3128,76,1.3917,0.0246,0.2269,0.1003,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s8,8,102.3249993,58.10697368,0.902778618,5.646230592,110.405,50.2575,0.921915,5.51775,304.0,304.0,54.58515006,24.64249301,0.082173758,1.019381153,16.0,16.0,12753,18.5556,10397,356,29.2051,74,1.4014,0.024,0.2622,0.1018,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t18_s9,9,99.95044094,55.87576875,0.906359219,5.690048125,113.23,47.3345,0.923025,5.5322,320.0,320.0,56.83085919,26.03169954,0.072047664,1.086170295,18.0,18.0,13291,17.7235,10925,426,25.6455,84,1.4175,0.0284,0.2876,0.07904,262144,18,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s1,1,94.8043559,56.149875,0.908624199,5.650904167,100.875,48.141,0.92604,5.5413,312.0,312.0,55.66767153,28.02085752,0.065669524,1.041011624,2.0,2.0,11889,20.0494,9711,354,27.4322,83,1.3841,0.0261,0.1044,0.08898,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s10,10,102.6708144,59.00360606,0.903935515,5.678728182,111.385,50.2235,0.92727,5.5601,330.0,330.0,53.47510193,30.74224058,0.077467299,1.036789705,20.0,20.0,12604,18.7986,10289,411,25.0341,64,1.4048,0.0291,0.2934,0.08411,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s11,11,101.3943009,58.88935127,0.907621677,5.701550633,110.42,49.374,0.926345,5.48105,316.0,316.0,55.79450029,32.96973754,0.070936526,1.135202446,22.0,22.0,12918,18.293,10542,407,25.9017,76,1.4123,0.0227,0.3089,0.09138,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s12,12,102.4871292,58.07596845,0.915282555,5.828258991,110.77,50.028,0.92894,5.6973,317.0,317.0,54.7405255,28.96585863,0.059179493,1.188385748,24.0,24.0,13685,17.1556,11194,417,26.8441,91,1.4232,0.0313,0.3368,0.08492,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s13,13,101.7082396,60.11146855,0.908766604,5.773233333,112.955,52.0075,0.929225,5.7199,318.0,318.0,55.20308612,29.06768894,0.066513227,1.051364716,26.0,26.0,13659,17.1921,11214,445,25.2,98,1.4267,0.0257,0.3644,0.07791,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s14,14,97.44562299,59.66295779,0.907248539,5.849347403,104.565,49.177,0.92561,5.63875,308.0,308.0,54.10325315,31.77936133,0.078306699,1.209403477,28.0,28.0,13694,17.1431,11328,451,25.1175,85,1.4255,0.0244,0.3716,0.1048,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s15,15,102.7724715,59.64609969,0.901879813,5.859603115,111.8,50.777,0.91695,5.6973,321.0,321.0,54.86677758,30.94686971,0.072643646,1.183167254,30.0,30.0,13935,16.812,11311,450,25.1356,91,1.4236,0.0215,0.3733,0.1318,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s16,16,101.4307857,62.78796711,0.904802599,5.72510625,110.62,51.9235,0.9192,5.55495,304.0,304.0,56.62060885,32.74874519,0.068427468,1.082173488,32.0,32.0,14295,16.3382,11629,446,26.074,84,1.4398,0.0287,0.3799,0.1007,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s17,17,98.98086795,59.32091098,0.906371484,5.592591691,105.67,50.786,0.92264,5.4808,337.0,337.0,55.94981304,30.08163521,0.073348238,1.129938908,34.0,34.0,14237,16.4129,11710,439,26.6743,99,1.432,0.0246,0.3791,0.1025,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s18,18,104.006625,61.45164687,0.903982906,5.651976563,114.49,49.501,0.92416,5.56855,320.0,320.0,56.84847498,31.07298438,0.071521413,1.011883198,36.0,36.0,13765,17.0443,11301,462,24.461,82,1.426,0.0272,0.3738,0.08356,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s19,19,100.3557108,61.83998784,0.907647812,5.493729787,108.43,50.594,0.92743,5.3333,329.0,329.0,57.08025864,35.39866691,0.073248698,1.001838242,38.0,38.0,14431,16.1654,11896,461,25.8048,104,1.4363,0.0268,0.3576,0.122,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s2,2,99.37826177,56.60696587,0.903709181,5.590605802,106.62,47.952,0.92148,5.5249,293.0,293.0,55.79198391,25.48745698,0.070009598,0.944983931,4.0,4.0,11947,19.9423,9672,336,28.7857,74,1.384,0.0222,0.1097,0.09227,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s20,20,105.2381754,60.94074455,0.911829159,5.528133333,119.25,51.25,0.92856,5.4439,321.0,321.0,56.09858685,31.77858929,0.063416066,1.005714602,40.0,40.0,13935,16.812,11584,424,27.3208,85,1.4317,0.0233,0.3145,0.13,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s21,21,101.0028521,62.26902295,0.90301518,5.57303377,114.57,51.283,0.92233,5.4613,305.0,305.0,57.17129715,34.78785567,0.073458022,1.019778227,42.0,42.0,13765,17.0443,11333,380,29.8237,87,1.424,0.0235,0.2804,0.09585,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s22,22,94.39526963,58.88342638,0.901745675,5.415561963,106.68,49.1565,0.920745,5.19655,326.0,326.0,57.37755355,29.87857433,0.07063781,1.022645733,44.0,44.0,13783,17.0194,11403,391,29.1637,110,1.4234,0.0254,0.2546,0.1075,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s23,23,86.32623895,59.14763175,0.908930603,5.417802222,84.806,50.649,0.92782,5.3031,315.0,315.0,57.64483507,28.04747287,0.069583735,1.053418277,46.0,46.0,13546,17.3522,11125,374,29.746,103,1.4194,0.0275,0.2191,0.05063,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s24,24,96.0603395,58.5931118,0.911417857,5.528811801,107.4,49.3325,0.925165,5.3643,322.0,322.0,57.27462746,31.73716649,0.059286288,1.068725581,48.0,48.0,13117,17.9851,10837,374,28.9759,60,1.4103,0.0214,0.1868,0.08321,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s25,25,94.79857348,61.91488924,0.914318892,5.408719937,104.75,51.3485,0.92925,5.2763,316.0,316.0,58.01415967,33.85074754,0.06500925,0.979847787,50.0,50.0,13086,18.0325,10729,385,27.8675,103,1.411,0.024,0.1754,0.08484,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s26,26,93.69856119,58.13944514,0.908225705,5.448448903,101.63,48.234,0.92908,5.3136,319.0,319.0,59.7606738,30.32444668,0.074421518,1.079923843,52.0,52.0,13377,17.5967,10955,354,30.9463,107,1.4137,0.0267,0.1748,0.08147,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s27,27,96.51897571,58.86701893,0.916646246,5.564941325,105.8,49.536,0.93255,5.4431,317.0,317.0,57.33517789,31.00123315,0.060361219,0.972032387,54.0,54.0,13502,17.4153,11184,366,30.5574,122,1.4198,0.0255,0.1767,0.09652,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s28,28,96.849955,63.89736333,0.911123433,5.445284667,103.585,53.462,0.93231,5.32895,300.0,300.0,58.20086508,32.28332393,0.06889722,0.999148012,56.0,56.0,14264,16.3781,11727,355,33.0338,94,1.4311,0.0284,0.2384,0.1165,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s3,3,100.3540917,57.51257914,0.913126799,5.585068345,113.675,49.919,0.9275,5.4449,278.0,278.0,57.43316851,28.93504157,0.056684611,1.073314527,6.0,6.0,11891,20.0457,9635,365,26.3973,69,1.3814,0.0275,0.1335,0.05797,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s4,4,96.02505616,54.60633537,0.909338994,5.506196037,105.26,46.0745,0.92656,5.45945,328.0,328.0,56.8476465,24.62918036,0.06909008,0.972633449,8.0,8.0,12831,18.4306,10470,413,25.3511,88,1.4034,0.0254,0.1578,0.1023,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s5,5,103.8014746,56.10298466,0.906271902,5.475019939,117.505,47.0785,0.920955,5.2774,326.0,326.0,53.76337848,26.27834082,0.064270381,1.072929433,10.0,10.0,12548,18.8914,10086,393,25.6641,82,1.3993,0.0245,0.1819,0.104,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s6,6,103.9256992,59.11557756,0.91043495,5.532841254,112.25,50.396,0.92537,5.3954,303.0,303.0,52.54825241,29.72472569,0.058222817,1.124189075,12.0,12.0,12154,19.5686,9931,371,26.7682,72,1.3934,0.0263,0.1983,0.09915,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s7,7,101.4713947,58.00605901,0.907000124,5.665254658,107.15,49.2115,0.92725,5.54515,322.0,322.0,53.90482585,28.01733006,0.075315521,1.089274734,14.0,14.0,12101,19.6631,9966,355,28.0732,77,1.3951,0.0238,0.2177,0.08438,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s8,8,101.2871719,55.68512353,0.907217029,5.610932647,110.69,47.5055,0.924695,5.47545,340.0,340.0,54.91976502,26.87581554,0.074519683,1.085995488,16.0,16.0,12595,18.8134,10301,377,27.3236,70,1.3976,0.0218,0.2488,0.1135,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t19_s9,9,97.74221538,58.25886154,0.901191354,5.665546769,105.38,49.791,0.92151,5.5786,325.0,325.0,55.28400306,26.87726539,0.077195764,1.031513795,18.0,18.0,13310,17.6953,10980,400,27.45,97,1.4166,0.0254,0.2772,0.0869,262144,19,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s1,1,102.5108582,55.53970126,0.906091069,5.580398113,109.34,47.262,0.92609,5.48745,318.0,318.0,53.81061351,25.67394423,0.072573524,1.077277719,2.0,2.0,12424,19.0999,10022,371,27.0135,67,1.3975,0.0273,0.1958,0.09772,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s10,10,110.4018092,58.61734125,0.905758754,5.73357003,124.99,50.475,0.9231,5.5822,337.0,337.0,52.55886098,29.90209402,0.06180689,1.157202634,20.0,20.0,13429,17.5208,10939,394,27.764,102,1.4158,0.0245,0.3568,0.1574,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s11,11,106.2046877,56.45568116,0.906946638,5.671217681,114.78,48.388,0.91847,5.5478,345.0,345.0,52.9297811,26.80851688,0.063231274,1.161405977,22.0,22.0,13776,17.0291,11211,454,24.6938,98,1.4236,0.0272,0.3582,0.1229,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s12,12,103.8655111,60.8628918,0.905373443,5.638553115,113.81,52.375,0.92546,5.5212,305.0,305.0,55.58256962,26.66977253,0.069208662,0.996365148,24.0,24.0,14628,15.9208,11847,429,27.6154,107,1.4383,0.0264,0.3807,0.1321,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s13,13,106.4145533,60.25787879,0.907724727,5.641716364,121.28,50.8675,0.921995,5.5471,330.0,330.0,54.50948519,29.64561602,0.061143511,1.05020025,26.0,26.0,14146,16.5314,11652,428,27.2243,87,1.4306,0.0235,0.3767,0.121,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s14,14,105.7201764,61.21619811,0.907565409,5.618745912,121.625,49.5535,0.92358,5.4704,318.0,318.0,55.26560996,34.46297195,0.06570569,1.033486355,28.0,28.0,13754,17.0595,11338,432,26.2454,81,1.4227,0.0261,0.3616,0.126,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s15,15,109.54137,62.13510625,0.911424156,5.464156875,124.185,53.3235,0.924415,5.3717,320.0,320.0,54.23009406,30.97749816,0.058360271,0.943190313,30.0,30.0,13942,16.8025,11444,417,27.4436,115,1.427,0.0256,0.3322,0.1183,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s16,16,110.193213,60.07185266,0.911258495,5.422434169,123.69,51.449,0.92649,5.2953,319.0,319.0,54.55577792,30.17569635,0.059573964,0.988730484,32.0,32.0,13971,16.7635,11589,406,28.5443,91,1.4315,0.0238,0.2852,0.1362,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s17,17,102.9453205,61.1862871,0.905090065,5.470019355,114.495,50.4795,0.925055,5.35365,310.0,310.0,57.58615252,32.17154306,0.072930646,1.019803686,34.0,34.0,13642,17.216,11254,386,29.1554,94,1.4239,0.0238,0.2605,0.1153,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s18,18,100.9637589,59.287,0.90871414,5.451720382,114.67,48.8185,0.929775,5.33205,314.0,314.0,57.23215116,31.710028,0.066414909,1.00140258,36.0,36.0,13752,17.0623,11294,357,31.6359,100,1.4238,0.0269,0.2369,0.115,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s19,19,93.31252292,62.51940199,0.91094309,5.46395515,100.3,54.188,0.92397,5.3546,301.0,301.0,58.40274715,31.02946167,0.058350897,1.07931981,38.0,38.0,13652,17.2019,11158,322,34.6522,114,1.4191,0.0284,0.2144,0.07428,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s2,2,105.0563976,59.71834948,0.909265779,5.627983391,114.78,49.783,0.92439,5.4928,289.0,289.0,53.08678873,28.55675318,0.061512056,1.063678857,4.0,4.0,11543,20.7103,9368,349,26.8424,67,1.3808,0.0248,0.1976,0.1225,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s20,20,92.34477133,63.45144406,0.913388916,5.354896853,101.145,51.748,0.931765,5.23075,286.0,286.0,57.52335541,36.94366355,0.068187068,0.961032964,40.0,40.0,13034,18.1124,10777,361,29.8532,83,1.4105,0.0256,0.1954,0.07065,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s21,21,97.49608696,61.41965886,0.909397124,5.546399331,109.98,49.0,0.92639,5.3097,299.0,299.0,56.67667382,35.45698212,0.072195322,1.032674793,42.0,42.0,13082,18.0386,10770,357,30.1681,82,1.4102,0.0212,0.1848,0.1214,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s22,22,95.03424756,62.89718671,0.914817152,5.393781962,106.405,52.1095,0.925505,5.2728,316.0,316.0,58.37849875,32.96770521,0.057432218,0.95905813,44.0,44.0,13431,17.5179,11056,367,30.1253,88,1.4172,0.0265,0.1863,0.09704,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s23,23,98.20064517,60.77195016,0.914843053,5.390515888,109.75,48.82,0.92718,5.224,321.0,321.0,58.11843435,36.22540215,0.053444338,1.088747914,46.0,46.0,12944,18.2522,10656,360,29.6,93,1.4062,0.023,0.1938,0.09079,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s24,24,102.9217211,63.12195455,0.909505812,5.428137013,112.655,51.0525,0.92592,5.22945,308.0,308.0,54.97509586,32.34965309,0.067356597,1.055868609,48.0,48.0,13318,17.6835,10966,355,30.8901,98,1.4126,0.0286,0.2028,0.116,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s25,25,103.9462247,63.32878205,0.914455865,5.41955609,113.505,50.2325,0.93099,5.2758,312.0,312.0,55.08545623,39.90843304,0.059386914,1.040072329,50.0,50.0,13914,16.8404,11498,378,30.418,93,1.4269,0.029,0.2517,0.1253,262144,1,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1_s26,26,100.4236859,61.17105128,0.913360641,5.517936538,109.635,52.837,0.93209,5.40055,312.0,312.0,55.64250821,30.49707281,0.064825264,1.019412716,52.0,52.0,14466,16.1215,11894,423,28.1182,113,1.4368,0.0286,0.302,0.1173,262144,1,0
